MSNBC	EL-0	Home Depot	Bus16451112.txt:0-9	http://en.wikipedia.org/wiki/Home_Depot	PER	NAM	1.0
MSNBC	EL-1	Nardelli	Bus16451112.txt:15-22	http://en.wikipedia.org/wiki/Robert_Nardelli	PER	NAM	1.0
MSNBC	EL-2	ATLANTA	Bus16451112.txt:107-113	http://en.wikipedia.org/wiki/Atlanta,_Georgia	PER	NAM	1.0
MSNBC	EL-3	Bob Nardelli	Bus16451112.txt:117-128	http://en.wikipedia.org/wiki/Robert_Nardelli	PER	NAM	1.0
MSNBC	EL-4	The Home Depot Inc.	Bus16451112.txt:193-211	http://en.wikipedia.org/wiki/Home_Depot	PER	NAM	1.0
MSNBC	EL-5	Nardelli	Bus16451112.txt:374-381	http://en.wikipedia.org/wiki/Robert_Nardelli	PER	NAM	1.0
MSNBC	EL-6	General Electric Co.	Bus16451112.txt:583-602	http://en.wikipedia.org/wiki/General_Electric	PER	NAM	1.0
MSNBC	EL-7	Nardelli	Bus16451112.txt:611-618	http://en.wikipedia.org/wiki/Robert_Nardelli	PER	NAM	1.0
MSNBC	EL-8	Home Depot	Bus16451112.txt:652-661	http://en.wikipedia.org/wiki/Home_Depot	PER	NAM	1.0
MSNBC	EL-9	Nardelli	Bus16451112.txt:668-675	http://en.wikipedia.org/wiki/Robert_Nardelli	PER	NAM	1.0
MSNBC	EL-10	Frank Blake	Bus16451112.txt:699-709	http://en.wikipedia.org/wiki/Frank_Blake	PER	NAM	1.0
MSNBC	EL-11	Blake	Bus16451112.txt:705-709	http://en.wikipedia.org/wiki/Frank_Blake	PER	NAM	1.0
MSNBC	EL-12	Home Depot	Bus16451112.txt:791-800	http://en.wikipedia.org/wiki/Home_Depot	PER	NAM	1.0
MSNBC	EL-13	Jerry Shields	Bus16451112.txt:812-824	http://en.wikipedia.org/wiki/Jerry_Shields	PER	NAM	1.0
MSNBC	EL-14	Shields	Bus16451112.txt:818-824	http://en.wikipedia.org/wiki/Jerry_Shields	PER	NAM	1.0
MSNBC	EL-15	Blake	Bus16451112.txt:927-931	http://en.wikipedia.org/wiki/Frank_Blake	PER	NAM	1.0
MSNBC	EL-16	Nardelli	Bus16451112.txt:979-986	http://en.wikipedia.org/wiki/Robert_Nardelli	PER	NAM	1.0
MSNBC	EL-17	Home Depot	Bus16451112.txt:1065-1074	http://en.wikipedia.org/wiki/Home_Depot	PER	NAM	1.0
MSNBC	EL-18	Nardelli	Bus16451112.txt:1150-1157	http://en.wikipedia.org/wiki/Robert_Nardelli	PER	NAM	1.0
MSNBC	EL-19	Nardelli	Bus16451112.txt:1173-1180	http://en.wikipedia.org/wiki/Robert_Nardelli	PER	NAM	1.0
MSNBC	EL-20	The Associated Press	Bus16451112.txt:1230-1249	http://en.wikipedia.org/wiki/The_Associated_Press	PER	NAM	1.0
MSNBC	EL-21	Nardelli	Bus16451112.txt:1372-1379	http://en.wikipedia.org/wiki/Robert_Nardelli	PER	NAM	1.0
